Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Villeray Nord-Est,45.55141,-73.61152,Subway,45.54815845786466,-73.6107741652199,Sandwich Place
Villeray Nord-Est,45.55141,-73.61152,Kaiji Sushi,45.5504,-73.6047208,Sushi Restaurant
Villeray Nord-Est,45.55141,-73.61152,Subway,45.549482924412416,-73.62186596633194,Sandwich Place
Villeray Nord-Est,45.55141,-73.61152,Cabañas,45.54465557721799,-73.605213101171,Salvadoran Restaurant
Villeray Nord-Est,45.55141,-73.61152,Canadian Tire,45.55674905984716,-73.61981487770966,Hardware Store
Villeray Nord-Est,45.55141,-73.61152,Les Marchés Tradition,45.55415085732298,-73.60171287170184,Grocery Store
Villeray Nord-Est,45.55141,-73.61152,PFK,45.5532,-73.6191,Fast Food Restaurant
Villeray Nord-Est,45.55141,-73.61152,Colbert Ristorante Italiano,45.54367069892675,-73.61096193927774,Italian Restaurant
Villeray Nord-Est,45.55141,-73.61152,Ho Guom,45.550334390554596,-73.60518673189077,Vietnamese Restaurant
Villeray Nord-Est,45.55141,-73.61152,le roi de taco,45.548137107801686,-73.61082203306898,Mexican Restaurant
Villeray Nord-Est,45.55141,-73.61152,Imperio,45.54972775928393,-73.62188709652914,Portuguese Restaurant
Villeray Nord-Est,45.55141,-73.61152,Le Gras Dur,45.55264913961507,-73.61937125569902,Restaurant
Villeray Nord-Est,45.55141,-73.61152,Parc Gabriel Sagard,45.551630777254395,-73.60311714996125,Park
Villeray Nord-Est,45.55141,-73.61152,Pizza Montreal,45.55196489105973,-73.61998186242093,Pizza Place
Villeray Nord-Est,45.55141,-73.61152,Piscine Patro Le Prévost,45.544556666999256,-73.61496237664838,Pool
Villeray Nord-Est,45.55141,-73.61152,México Restaurant,45.553934,-73.601757,Mexican Restaurant
Villeray Nord-Est,45.55141,-73.61152,Magazoo,45.547585100413436,-73.60230715991074,Pet Store
Villeray Nord-Est,45.55141,-73.61152,Sushito,45.545890566666664,-73.60413372516632,Japanese Restaurant
Villeray Nord-Est,45.55141,-73.61152,Centre Sportif Jean-Rougeau,45.54400609701137,-73.61410688956802,Stadium
Villeray Nord-Est,45.55141,-73.61152,Parc Villeray,45.54735931757417,-73.62080361809846,Park
Villeray Nord-Est,45.55141,-73.61152,Homier Luminaire Inc.,45.54909631904625,-73.60104085961403,Furniture / Home Store
Villeray Nord-Est,45.55141,-73.61152,Piscine Joseph-Charbonneau,45.55149184707255,-73.62276373929143,Gym Pool
Villeray Nord-Est,45.55141,-73.61152,Eau Pure Plus,45.55012795197613,-73.60037720069172,Food & Drink Shop
Villeray Nord-Est,45.55141,-73.61152,Espace Plomberium,45.54505822870175,-73.60463945997803,Hardware Store
Villeray Nord-Est,45.55141,-73.61152,Marché Fiesta Latina,45.554296482812184,-73.60056262429397,Grocery Store
L'Île-Des-Soeurs,45.46045,-73.5481,La Socca,45.456634687893974,-73.54722724012944,Mediterranean Restaurant
L'Île-Des-Soeurs,45.46045,-73.5481,Strøm Spa Nordique,45.45476182692637,-73.55663544190631,Spa
L'Île-Des-Soeurs,45.46045,-73.5481,Parc Elgar,45.45723658046234,-73.54678391862198,Park
L'Île-Des-Soeurs,45.46045,-73.5481,Pharmaprix,45.467394,-73.542509,Pharmacy
L'Île-Des-Soeurs,45.46045,-73.5481,Nautilus Plus,45.46659897074826,-73.54999865499035,Gym / Fitness Center
L'Île-Des-Soeurs,45.46045,-73.5481,Parc de la Fontaine,45.46327493881885,-73.54418354066037,Park
L'Île-Des-Soeurs,45.46045,-73.5481,Provigo,45.467907,-73.544404,Grocery Store
L'Île-Des-Soeurs,45.46045,-73.5481,Boisé de l'Ile Des Soeurs,45.453701169732476,-73.54760516738067,Park
L'Île-Des-Soeurs,45.46045,-73.5481,Club de Tennis Ile-des-Soeurs,45.46751947080303,-73.54830300289967,Tennis Court
L'Île-Des-Soeurs,45.46045,-73.5481,Le Petit SAO,45.466673350406445,-73.54251127393408,Vietnamese Restaurant
L'Île-Des-Soeurs,45.46045,-73.5481,PJC Jean Coutu,45.46730376763781,-73.54014845193944,Pharmacy
L'Île-Des-Soeurs,45.46045,-73.5481,Second Cup,45.468074,-73.5432999,Coffee Shop
L'Île-Des-Soeurs,45.46045,-73.5481,Chez Carl,45.46660456715003,-73.54153053408363,Pizza Place
L'Île-Des-Soeurs,45.46045,-73.5481,TD Canada Trust,45.4671549,-73.5420975,Bank
L'Île-Des-Soeurs,45.46045,-73.5481,Umi Sushi,45.46770877938762,-73.54192060191366,Sushi Restaurant
L'Île-Des-Soeurs,45.46045,-73.5481,Ben & Florentine,45.46746,-73.548236,Breakfast Spot
L'Île-Des-Soeurs,45.46045,-73.5481,Thai Express,45.467473,-73.541526,Restaurant
L'Île-Des-Soeurs,45.46045,-73.5481,SAQ Sélection,45.466854,-73.544397,Liquor Store
L'Île-Des-Soeurs,45.46045,-73.5481,Couche-Tard,45.456583,-73.54694,Convenience Store
L'Île-Des-Soeurs,45.46045,-73.5481,Tennis au Parc de la Fontaine,45.46404740160657,-73.5444974899292,Tennis Court
L'Île-Des-Soeurs,45.46045,-73.5481,Parc West Vancouver,45.457294768822806,-73.54226384440595,Playground
L'Île-Des-Soeurs,45.46045,-73.5481,Kinatex Sports Physio Île-Des-Sœurs,45.46727004822126,-73.54923756067014,Massage Studio
L'Île-Des-Soeurs,45.46045,-73.5481,Espace Forme IDS,45.46761111718487,-73.54845315559793,Gym
L'Île-Des-Soeurs,45.46045,-73.5481,Soccer IDS (Parc Adrien-D.-Archambault),45.45574,-73.557558,Soccer Field
L'Île-Des-Soeurs,45.46045,-73.5481,F+F Pizza,45.46812656735013,-73.54308608198461,Pizza Place
L'Île-Des-Soeurs,45.46045,-73.5481,Presse Café,45.467707661615755,-73.54147876458657,Coffee Shop
L'Île-Des-Soeurs,45.46045,-73.5481,Plage de Verdun (Plage Urbaine de Verdun),45.46275,-73.560104,Beach
L'Île-Des-Soeurs,45.46045,-73.5481,Sushi Shop,45.468547,-73.543071,Sushi Restaurant
L'Île-Des-Soeurs,45.46045,-73.5481,Place Du Commerce,45.467751092885734,-73.54098650899698,Shopping Mall
Ville Émard,45.45495,-73.59371999999999,Pizza Nino,45.4530125,-73.5939225,Italian Restaurant
Ville Émard,45.45495,-73.59371999999999,Théâtre Paradoxe,45.458900502040564,-73.59652468253326,Comedy Club
Ville Émard,45.45495,-73.59371999999999,McKiernan Luncheonette,45.463765,-73.595515,Restaurant
Ville Émard,45.45495,-73.59371999999999,Parc Ignace-Bourget,45.456503574782204,-73.6041405019709,Park
Ville Émard,45.45495,-73.59371999999999,Dilallo Burger,45.45036392013254,-73.59817493828432,Deli / Bodega
Ville Émard,45.45495,-73.59371999999999,Restaurant Deli Green Stop,45.45701188351212,-73.59533800397128,Breakfast Spot
Ville Émard,45.45495,-73.59371999999999,Tim Hortons,45.45702205135911,-73.59576493254082,Restaurant
Ville Émard,45.45495,-73.59371999999999,Subway,45.45673882949125,-73.59557804096062,Sandwich Place
Ville Émard,45.45495,-73.59371999999999,Dairy Queen,45.45743088494816,-73.58822286128992,Ice Cream Shop
Ville Émard,45.45495,-73.59371999999999,Canal Fitness,45.463780046969745,-73.59471241655665,Gym
Ville Émard,45.45495,-73.59371999999999,Parc de la verendrye,45.45681535730708,-73.58201603868358,Park
Ville Émard,45.45495,-73.59371999999999,PJC Jean Coutu,45.45362349436881,-73.59424755898839,Pharmacy
Ville Émard,45.45495,-73.59371999999999,IGA Marché Claude St-Pierre,45.452137594701746,-73.59363142426369,Grocery Store
Ville Émard,45.45495,-73.59371999999999,Couche-Tard,45.453921,-73.593854,Convenience Store
Ville Émard,45.45495,-73.59371999999999,Parc Garneau,45.45556668896805,-73.5946801779052,Park
Ville Émard,45.45495,-73.59371999999999,Fruiterie Shaana,45.45289461663671,-73.59401728975574,Grocery Store
Ville Émard,45.45495,-73.59371999999999,SAQ,45.45142018685227,-73.59336940982146,Liquor Store
Ville Émard,45.45495,-73.59371999999999,STM Station Monk,45.4512337739382,-73.59329498173376,Metro Station
Ville Émard,45.45495,-73.59371999999999,Tabagie monk,45.451193052212524,-73.59338262764133,Smoke Shop
Ville Émard,45.45495,-73.59371999999999,Couche-Tard,45.45121,-73.594723,Convenience Store
Ville Émard,45.45495,-73.59371999999999,Gourmet Aldo,45.45109571094387,-73.59413753508477,Diner
Ville Émard,45.45495,-73.59371999999999,Parc clifford - Verdun,45.45036442257534,-73.58921318088888,Baseball Field
Ville Émard,45.45495,-73.59371999999999,Clifford Park,45.44997391120261,-73.58914380178477,Park
Ville Émard,45.45495,-73.59371999999999,Café Dominion,45.46257064100786,-73.59508501783316,Café
Ville Émard,45.45495,-73.59371999999999,URANIUM,45.46364010465037,-73.594802262786,Jewelry Store
Ville Émard,45.45495,-73.59371999999999,Parc De Laverenderye,45.45920164178137,-73.58270200653867,Park
Ville Émard,45.45495,-73.59371999999999,22Dragons - Dragon Boat Club,45.46377019667905,-73.59570962129622,Harbor / Marina
L'Île-Bizard Sud-Ouest,45.48802,-73.90799,Elm Ridge Golf Club,45.483153993608184,-73.91291795666143,Golf Course
L'Île-Bizard Sud-Ouest,45.48802,-73.90799,Royal Montreal Golf Club,45.493498427381,-73.90169697188337,Golf Course
Montréal-Nord Nord,45.61421,-73.62085,Charcuterie Noel,45.6156557398869,-73.63002543056076,Grocery Store
Montréal-Nord Nord,45.61421,-73.62085,Cantinho Express,45.607059,-73.619222,Portuguese Restaurant
Montréal-Nord Nord,45.61421,-73.62085,La Flamberge,45.60541409289378,-73.62137479766021,Restaurant
Montréal-Nord Nord,45.61421,-73.62085,Chez Cora,45.60701394705061,-73.61946302270532,Breakfast Spot
Montréal-Nord Nord,45.61421,-73.62085,Super C,45.60695001034979,-73.61732457764447,Supermarket
Montréal-Nord Nord,45.61421,-73.62085,SAQ,45.60571955890928,-73.61791966728133,Liquor Store
Montréal-Nord Nord,45.61421,-73.62085,Pharmaprix,45.60666764502098,-73.61813294433685,Pharmacy
Montréal-Nord Nord,45.61421,-73.62085,PJC Jean Coutu,45.608326236697984,-73.61567672223798,Pharmacy
Montréal-Nord Nord,45.61421,-73.62085,PFK,45.61368050004633,-73.63155236926542,Fast Food Restaurant
Montréal-Nord Nord,45.61421,-73.62085,Burger King,45.6082092,-73.6143469,Fast Food Restaurant
Montréal-Nord Nord,45.61421,-73.62085,Winners,45.6069792,-73.614439,Department Store
Montréal-Nord Nord,45.61421,-73.62085,Eggcetera,45.60725148791783,-73.6130437922377,Breakfast Spot
Montréal-Nord Nord,45.61421,-73.62085,Place Bourassa,45.606527952477414,-73.61777269778668,Real Estate Office
Montréal-Nord Nord,45.61421,-73.62085,Hoan-Lan,45.616896357146565,-73.62921958876849,Vietnamese Restaurant
Montréal-Nord Nord,45.61421,-73.62085,Couche-Tard,45.6214554,-73.625633,Convenience Store
Montréal-Nord Nord,45.61421,-73.62085,Uniprix François-Xavier Maher - Pharmacie affiliée,45.605836,-73.620045,Pharmacy
Montréal-Nord Nord,45.61421,-73.62085,Dollarama,45.605568,-73.620804,Discount Store
Montréal-Nord Nord,45.61421,-73.62085,EB Games,45.60713110492209,-73.61362897575714,Video Game Store
Montréal-Nord Nord,45.61421,-73.62085,Restaurant Deli Bourassa,45.605964705213,-73.6165860531302,Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Chez Régine,45.543679580146375,-73.59618165575715,Breakfast Spot
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Bela Vista - Boulangerie & Pâtisserie Portugaise,45.54281043610846,-73.59591838204777,Bakery
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Broue Pub Brouhaha,45.54250317015858,-73.58825272498572,Beer Bar
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,La Boulette,45.5466061882074,-73.59371335889233,Burger Joint
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Parc Père-Marquette,45.539303740223154,-73.59222728714956,Park
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Centre Père Marquette,45.541256716443826,-73.59550641697378,Recreation Center
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Cinéma Beaubien,45.54825463439404,-73.59222003034662,Indie Movie Theater
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Sushi-Sama,45.54411930207692,-73.5957619124654,Sushi Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,L'Affaire est Chocolat!,45.54761380354285,-73.59269980434699,Diner
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,MaBrasserie,45.543562978561475,-73.5844924707936,Brewery
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Itamea Sushi,45.5443343181815,-73.59559134197046,Sushi Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Royal Sushi,45.547665342230445,-73.59267333551928,Sushi Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Café dei Campi,45.537716,-73.592347,Coffee Shop
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Randolph Pub Ludique,45.54777621879371,-73.59269947260177,Pub
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,SAQ Express,45.545732,-73.594171,Liquor Store
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Marconi Pizzeria,45.54659625028549,-73.59353189293581,Pizza Place
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Geppetto,45.54912931387749,-73.59154310402822,Italian Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Café Jeanne d'Arc,45.542676845013084,-73.58841979950549,Coffee Shop
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Poutineville,45.54062213240077,-73.59898411288988,Poutine Place
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Le Pub Rosemont,45.54577433446554,-73.5866538830147,Lounge
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,De Froment et de Sève,45.54771263837548,-73.59266887753286,Bakery
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Supermarché Rahman / Le Paradis De La Bière,45.54070097488763,-73.59902284739066,Beer Store
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Parc Molson,45.549279167820586,-73.59238618781833,Park
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Veux-tu une Bière,45.543038,-73.601506,Beer Store
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Paquebot,45.54883205504056,-73.60124394642642,Café
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Restaurant Roberto,45.54951713858748,-73.60084269131745,Italian Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Jockey Bar,45.54177725962751,-73.60290755900083,Bar
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Isle de Garde,45.537595169920586,-73.60175338480127,Gastropub
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Soucoupe café,45.54509972558648,-73.60436017965445,Café
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Café Chiado no.28,45.54112,-73.598113,Café
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Automne Boulangerie,45.53777068983054,-73.60164630757832,Bakery
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Chez Roger,45.54707080276087,-73.59319747628452,Bar
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Lomo,45.54410382233651,-73.59584826428173,Café
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Luciano,45.54027510218555,-73.60423381209371,Italian Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Chez Chose,45.54715137681973,-73.60299110412598,French Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Sandwicherie Sue,45.5513307,-73.5894925,Vietnamese Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Itamea,45.539701189982374,-73.5998757332014,Japanese Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Café l'étincelle,45.544856,-73.595318,Coffee Shop
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,L'Entre-Pots,45.53890141826949,-73.58242681817185,Café
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,La Grand-Mère Poule,45.54896913564058,-73.59152989803465,Breakfast Spot
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Café Mucho Gusto,45.549411126735485,-73.59100682149062,Café
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Détour Bistro,45.548742,-73.591813,French Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Pat'e Palo,45.54094961084736,-73.5986045161515,Peruvian Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Fromage de Choix,45.54559472431548,-73.59459721337551,Cheese Shop
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Dong Que,45.53606017124591,-73.5938776644677,Asian Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Olives & Café Noir,45.537961116410386,-73.60145699054632,Gourmet Shop
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Roberto Crèmerie,45.54950592802703,-73.60086302177274,Dessert Shop
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Rachelle-Béry épiceries santé,45.547387,-73.592713,Grocery Store
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Nouveau Canada,45.54625077157356,-73.59393220683347,Hot Dog Joint
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Dairy Queen,45.53668108294591,-73.59784662723541,Ice Cream Shop
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Pomme d'Api,45.54782885998774,-73.58516922660557,Grocery Store
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,La Menthe Poivrée,45.54556170677222,-73.58711527079379,French Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Nami Sushi Fusion,45.544874042712564,-73.60018039172493,Sushi Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Fleuriste Abaca,45.54995260277154,-73.59075539227973,Flower Shop
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,F+F Pizza,45.54003143310547,-73.5995101928711,Pizza Place
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,La Rose des Sables,45.543584,-73.5962624,Moroccan Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Le North End,45.53567813532748,-73.59436627742743,Seafood Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Subway,45.542959485904134,-73.59658853284827,Sandwich Place
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Les Empoteuses,45.53809793731425,-73.60119090411843,Breakfast Spot
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,haltères & go,45.53910894848881,-73.59597675668347,Gym
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Restaurant Délithèque Rosemont,45.54655331198869,-73.58641876491212,Deli / Bodega
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Vegano Cuisine Végétalienne,45.54048826118197,-73.59930038452148,Vegetarian / Vegan Restaurant
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Metro Marcanio,45.54536674145512,-73.60411763191223,Supermarket
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,PJC Jean Coutu,45.54626113514854,-73.60346854390372,Pharmacy
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Esso - Marché Express,45.53482908165351,-73.59541171765254,Coffee Shop
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Tim Hortons,45.5438637,-73.5809189,Coffee Shop
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Marché Tradition Barcelo inc.,45.538608,-73.60047,Grocery Store
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Pharmacie Jean Coutu,45.53796175689781,-73.6013372650222,Pharmacy
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Capri Restaurant Delicatessen,45.54307682025015,-73.58937496393665,Diner
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Tim Hortons,45.53487462619733,-73.59564185142517,Coffee Shop
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Autour d'un Pain,45.54010894350434,-73.59953459343706,Bakery
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Piscine Père Marquette,45.54122076426101,-73.59556581048645,Pool
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Pharmaprix,45.548373,-73.585019,Pharmacy
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Pharmacie Jean Coutu,45.54673516634611,-73.58635638496897,Pharmacy
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Skatepark Père-Marquette,45.538459301162504,-73.59316349029541,Skate Park
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Yoga Club,45.538168,-73.591935,Yoga Studio
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,Abattoir Rosemont,45.53804979765344,-73.59244980894728,Gym / Fitness Center
Petite-Patrie Nord-Est,45.543420000000005,-73.5924,CIPC,45.54684739890794,-73.58579998339194,IT Services
